x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89630.8766594,43131.2074836,0.0,0.0,0.0,0.9079194199866345,0.4191447563922674,20.0
89630.2198052,43131.96715,0.0,0.0,0.0,0.9073198673050793,0.4204410284373937,20.0
89629.5672529,43132.7227589,0.0,0.0,0.0,0.9066309416499838,0.42192456155438934,20.0
89628.9201501,43133.4753889,0.0,0.0,0.0,0.9058886838496847,0.4235158703910469,20.0
89628.2700722,43134.2370079,0.0,0.0,0.0,0.9050795581315338,0.4252422761819754,20.0
89627.6249239,43134.9985957,0.0,0.0,0.0,0.9041470494905645,0.42722138628292805,20.0
89626.9845064,43135.7598418,0.0,0.0,0.0,0.9030229801010834,0.4295922455181872,20.0
89626.3446041,43136.5253317,0.0,0.0,0.0,0.9016733362775733,0.4324178472797696,20.0
89625.7071972,43137.2929192,0.0,0.0,0.0,0.9000958464119783,0.43569194079292356,20.0
89625.0722172,43138.0631129,0.0,0.0,0.0,0.8982787843106137,0.4394260184120256,20.0
89624.441289,43138.8346156,0.0,0.0,0.0,0.8962040431559489,0.44364210015611677,20.0
89623.813928,43139.6105631,0.0,0.0,0.0,0.8938705913825475,0.4483250671794013,20.0
89623.1914534,43140.39267,0.0,0.0,0.0,0.8912741451908792,0.453464880794828,20.0
89622.5768151,43141.1802898,0.0,0.0,0.0,0.8884431279243361,0.45898671924579876,20.0
89621.9703582,43141.9740098,0.0,0.0,0.0,0.8853679000900984,0.4648910426003599,20.0
89621.3729818,43142.7728546,0.0,0.0,0.0,0.8820209381352747,0.4712102128466337,20.0
89620.7818261,43143.5812203,0.0,0.0,0.0,0.8783477454310437,0.4780222150655789,20.0
89620.2013349,43144.3949107,0.0,0.0,0.0,0.8743424461852679,0.48530947528227997,20.0
89619.6344343,43145.2121803,0.0,0.0,0.0,0.8700874338806939,0.4928974106271093,20.0
89619.0766186,43146.0422272,0.0,0.0,0.0,0.8653184800260447,0.5012224337810666,20.0
89618.5327499,43146.8799983,0.0,0.0,0.0,0.8597075728317598,0.5107865397753982,20.0
89618.0050495,43147.7234133,0.0,0.0,0.0,0.85297772846921,0.5219473103058455,20.0
89617.4943035,43148.5723951,0.0,0.0,0.0,0.8449224461324671,0.5348888295912789,20.0
89616.9978316,43149.4332108,0.0,0.0,0.0,0.8353292568943268,0.5497499727843302,20.0
89616.512511,43150.3133078,0.0,0.0,0.0,0.8236677581104226,0.5670726798650684,20.0
89616.0529011,43151.1875831,0.0,0.0,0.0,0.8096163528866096,0.586959420350832,20.0
89615.6133358,43152.080126,0.0,0.0,0.0,0.7930337177632627,0.6091777429376238,20.0
89615.2001755,43153.0006226,0.0,0.0,0.0,0.7733449543239138,0.6339854742986969,20.0
89614.8286923,43153.9374922,0.0,0.0,0.0,0.7511035131457647,0.6601844534219887,20.0
89614.5049292,43154.888687,0.0,0.0,0.0,0.7277382692506595,0.6858549492917978,20.0
89614.2354053,43155.8474077,0.0,0.0,0.0,0.7009265237891934,0.7132334878907449,20.0
89614.0243323,43156.8267108,0.0,0.0,0.0,0.6711948626911074,0.7412809563836545,20.0
89613.8825674,43157.8210892,0.0,0.0,0.0,0.635376915341012,0.7722021597041414,20.0
89613.8184232,43158.8070686,0.0,0.0,0.0,0.5836677058652532,0.8119926164257851,20.0
89613.8352734,43159.8248182,0.0,0.0,0.0,0.5233370891684951,0.8521257484084416,20.0
89613.9338295,43160.8539059,0.0,0.0,0.0,0.4505435500056643,0.892754450870055,20.0
89614.0947225,43161.8050007,0.0,0.0,0.0,0.3689779564687851,0.9294381462152924,20.0
89614.3568642,43162.8251363,0.0,0.0,0.0,0.278356374635895,0.9604778647629321,20.0
89614.7095892,43163.7148514,0.0,0.0,0.0,0.18704219726243804,0.9823518801545804,20.0
89615.1888322,43164.4766496,0.0,0.0,0.0,0.09922241983097695,0.9950652799705582,20.0
89615.9503444,43165.148479,0.0,0.0,0.0,0.014848836136709244,0.9998897499551563,20.0
89616.7667284,43165.6062145,0.0,0.0,0.0,-0.06215702844963365,0.9980663824687772,20.0
89617.7143792,43165.9736934,0.0,0.0,0.0,-0.14038627232038098,0.9900968106927664,20.0
89618.7554031,43166.1978023,0.0,0.0,0.0,-0.21548318953842993,0.9765075499074982,20.0
89619.737558,43166.22986,0.0,0.0,0.0,-0.27967884366193907,0.9600936123149245,20.0
89620.7259762,43166.0921037,0.0,0.0,0.0,-0.33621797421156463,0.9417841970521016,20.0
89621.6900019,43165.7861919,0.0,0.0,0.0,-0.3851885640765058,0.9228378893959002,20.0
89622.5640551,43165.3449558,0.0,0.0,0.0,-0.42536732377939884,0.9050207952642592,20.0
89623.3865677,43164.7784707,0.0,0.0,0.0,-0.4589421421420166,0.8884661558923317,20.0
89624.1489724,43164.1115277,0.0,0.0,0.0,-0.4868227433238354,0.8735007822450161,20.0
89624.8368922,43163.3764489,0.0,0.0,0.0,-0.5094690309510045,0.8604889926674509,20.0
89625.4571148,43162.5886154,0.0,0.0,0.0,-0.527827843883811,0.8493513803020322,20.0
89626.0141423,43161.7648319,0.0,0.0,0.0,-0.5427453186026224,0.8398973265435115,20.0
89626.5243768,43160.8990664,0.0,0.0,0.0,-0.5549178708111095,0.8319051368121636,20.0
89626.9891247,43160.0058708,0.0,0.0,0.0,-0.5646058959322426,0.8253606377084804,20.0
89627.4087333,43159.1108327,0.0,0.0,0.0,-0.572112904259972,0.8201748745110521,20.0
89627.8023228,43158.2045713,0.0,0.0,0.0,-0.5780332993143849,0.8160131769056961,20.0
89628.1797373,43157.281497,0.0,0.0,0.0,-0.5825851670588464,0.8127696617880222,20.0
89628.5366812,43156.3527601,0.0,0.0,0.0,-0.5855248221346697,0.8106544779770006,20.0
89628.8746593,43155.4172517,0.0,0.0,0.0,-0.5866794422188123,0.8098192588953558,20.0
89629.1967751,43154.4758455,0.0,0.0,0.0,-0.5860444300298315,0.8102789186638203,20.0
89629.5097953,43153.524025,0.0,0.0,0.0,-0.5837206441697725,0.8119545612717659,20.0
89629.8167273,43152.56772,0.0,0.0,0.0,-0.5796584064441622,0.8148595779878975,20.0
89630.1206283,43151.6123284,0.0,0.0,0.0,-0.5735725904305918,0.8191547372180304,20.0
89630.4245681,43150.6626889,0.0,0.0,0.0,-0.5652444039261876,0.8249234896826062,20.0
89630.7338435,43149.7168678,0.0,0.0,0.0,-0.5546026004958505,0.8321153498904104,20.0
89631.0548916,43148.7690509,0.0,0.0,0.0,-0.5413560453380927,0.840793453932594,20.0
89631.3874742,43147.830931,0.0,0.0,0.0,-0.5253884708638085,0.8508624769511164,20.0
89631.7353136,43146.9013507,0.0,0.0,0.0,-0.5066190527347323,0.8621700153717725,20.0
89632.1037024,43145.9807946,0.0,0.0,0.0,-0.48470848496775176,0.8746757596962813,20.0
89632.503814,43145.0647708,0.0,0.0,0.0,-0.45961629549082456,0.8881175940827267,20.0
89632.9405548,43144.1631275,0.0,0.0,0.0,-0.43166374379435335,0.9020345959515316,20.0
89633.4130739,43143.2909611,0.0,0.0,0.0,-0.40137938113070454,0.915911891179022,20.0
89633.9341644,43142.4358386,0.0,0.0,0.0,-0.36850962630608247,0.9296239322004094,20.0
89634.5039289,43141.6105529,0.0,0.0,0.0,-0.32971343491710176,0.9440810615806071,20.0
89635.1156185,43140.8336812,0.0,0.0,0.0,-0.2859869045198023,0.9582335260484166,20.0
89635.7840974,43140.0939612,0.0,0.0,0.0,-0.23584592838653298,0.9717904599570292,20.0
89636.5141748,43139.3955543,0.0,0.0,0.0,-0.17227863628008389,0.9850482584530945,20.0
89637.3019057,43138.7490835,0.0,0.0,0.0,-0.09987200946325812,0.9950002923244651,20.0
89638.1315989,43138.1723707,0.0,0.0,0.0,-0.019008512986801385,0.9998193218947264,20.0
89638.9794208,43137.6901564,0.0,0.0,0.0,0.06537187360815568,0.9978609713486941,20.0
89639.9446992,43137.2823399,0.0,0.0,0.0,0.15854132336379562,0.9873523427764054,20.0
89640.9132356,43137.0346656,0.0,0.0,0.0,0.2591767928566936,0.96582989705461,20.0
89641.8475857,43136.9666415,0.0,0.0,0.0,0.35690298800452563,0.9341414545738999,20.0
89642.851981,43137.1087217,0.0,0.0,0.0,0.45001489263012967,0.8930210503740059,20.0
89643.7756605,43137.4362656,0.0,0.0,0.0,0.534092860719944,0.8454258194117249,20.0
89644.6690804,43137.9237003,0.0,0.0,0.0,0.6082672153208684,0.7937323193405925,20.0
89645.4406904,43138.5403869,0.0,0.0,0.0,0.6698229365279544,0.7425208641520237,20.0
89646.0177848,43139.2842944,0.0,0.0,0.0,0.7170167369751842,0.6970559510523237,20.0
89646.3832524,43140.1981863,0.0,0.0,0.0,0.7523710337498996,0.6587395749263191,20.0
89646.5470537,43141.1714388,0.0,0.0,0.0,0.778467597013278,0.6276847938259877,20.0
89646.5831214,43142.1490958,0.0,0.0,0.0,0.7989775905402319,0.6013607983686047,20.0
89646.5165368,43143.1994037,0.0,0.0,0.0,0.8160984904985523,0.5779128427418657,20.0
89646.3590889,43144.1996186,0.0,0.0,0.0,0.8290169309452576,0.5592235046974563,20.0
89646.1250622,43145.1706127,0.0,0.0,0.0,0.8388393142755207,0.5443791002837767,20.0
89645.8245422,43146.1278284,0.0,0.0,0.0,0.8464499467634127,0.5324682972949806,20.0
89645.4674572,43147.0687336,0.0,0.0,0.0,0.8522702494610612,0.5231017318682673,20.0
89645.0681945,43147.9878341,0.0,0.0,0.0,0.8566650778145481,0.5158729925601786,20.0
89644.6433699,43148.8848924,0.0,0.0,0.0,0.8600949465093143,0.5101339853304618,20.0
89644.2012432,43149.776877,0.0,0.0,0.0,0.8631014157493903,0.5050306388046157,20.0
89643.7472765,43150.6654554,0.0,0.0,0.0,0.8659195325132135,0.5001833296023546,20.0
89643.2820283,43151.5455346,0.0,0.0,0.0,0.8684965007234963,0.49569529776975085,20.0
89642.8036942,43152.417256,0.0,0.0,0.0,0.8708121432191002,0.4916159183978458,20.0
89642.3117898,43153.2838067,0.0,0.0,0.0,0.8729574417993781,0.48779637637756756,20.0
89641.8078004,43154.1486758,0.0,0.0,0.0,0.8750937448323748,0.4839534458553327,20.0
89641.297542,43155.0077127,0.0,0.0,0.0,0.8773249879559812,0.4798967237938152,20.0
89640.7820953,43155.8614561,0.0,0.0,0.0,0.8796439997871834,0.47563266670657267,20.0
89640.259196,43156.7128999,0.0,0.0,0.0,0.8820044342785865,0.47124110380240647,20.0
89639.7290667,43157.5607425,0.0,0.0,0.0,0.8844067194174566,0.4667169963149534,20.0
89639.1916789,43158.4034723,0.0,0.0,0.0,0.8868991862470886,0.4619630217173794,20.0
89638.6467358,43159.239332,0.0,0.0,0.0,0.8895157216469194,0.4569045643708982,20.0
